word,syllables
herbarial,4
hermitry,3
hermoupolis,4
herniae,3
herod antipas,5
heteromorphous,5
heteroscedasticity,8
hetmanship,3
hexachlorocyclohexane,8
hexahemeric,5
hexahedral,4
heydey,2
hebraised,3
hebraising,4
hebraistical,5
hebraizer,4
hegelian dialectic,8
helianthuses,5
heliotropically,7
hero-worshiped,4
hiccuping,3
highveld,2
hills,1
hillocked,2
hinduizing,4
hippiest,3
hirsel,2
hispanicising,5
hibiscuses,4
hierarchised,4
hierologist,5
hieroglyphologist,7
hoarser,2
hoary cress,3
hobbing,2
hoeing,2
hoglike,2
hogtying,3
holdable,3
holgu,2
hollooed,2
holloing,3
holoplankton,4
holstered,2
homiest,3
honorifically,6
honoraria,5
honorariums,5
hoodooed,2
hornlessness,3
horse latitudes,4
horsehair worm,3
horseshoed,2
horseshoeing,3
horsewhipped,2
horological,5
horotely,4
horrors,2
horsens,2
hos,1
hoselike,2
hospital corner,5
hot money,3
hot-bloodedness,4
hottest,2
hotting,2
houndlike,2
houndy,2
housemastership,4
hoveled,2
holist,2
homeric laughter,5
homeothermism,5
homoiousianism,6
homologation,5
homologized,4
homothermy,4
horatius cocles,6
hosannaed,3
hsi,1
hsm,1
huffiest,3
hulloed,2
hulloing,3
hunting horn,3
hurtable,3
hurry-skurried,4
hurryingly,4
hussism,2
hunuco,4
husein ibn-ali,5
hypnotising,4
hypnotizable,5
hybridiser,4
hydropical,4
hydrocoral,4
hydrocoralline,5
hydrodynamically,7
hydrolyzed,3
hydrostatic balance,6
hylozoistic,5
hyperbatically,6
hyperbrutal,4
hypercarbureted,6
hypercathartic,5
hypercomposite,5
hyperconfidence,5
hyperconservative,6
hyperconstitutional,7
hyperdicrotism,5
hyperexcitability,8
hyperexcitableness,7
hyperemotional,6
hyperemotivity,7
hypergenetical,6
hyperhidrotic,5
hyperimmunity,6
hypermiraculous,6
hypermodest,4
hypernutritive,5
hyperosmic,4
hyperpathetic,5
hyperperistalsis,6
hyperpersonal,5
hyperprognathous,5
hyperprophetic,5
hyperrational,5
hyperritualistic,7
hyperscrupulous,5
hypersubtle,4
hypertocicity,6
hypocoristically,7
hypokalemic,5
hther,3
iceless,2
icelike,2
icftu,1
ichthyoidal,4
ichthyologically,7
icj,1
idioticalness,6
idiocratically,7
idiomorphism,5
idumean,4
igy,1
ignominies,4
ilea,1
ill-favoredness,4
ill-favouredly,4
ill-manneredly,4
illawarra,4
illegalising,5
illegitimatised,6
illiberalizing,6
illing,2
illustrating,4
illuminations,5
ims,1
imbruted,3
imitational,5
immaterialist,6
immelmann turn,4
immersible,4
immiscibility,6
immigrator,4
immortalised,4
immortalizer,5
immolating,4
impaler,3
imparkation,4
impassionedness,4
impeccancy,4
impenetrably,5
impersonalizing,6
imperialistically,8
impignorating,5
impinged,2
impinger,3
imploding,3
implying,3
imponed,2
impounder,3
impoverisher,5
impressionably,5
impropriating,5
imputed,3
indiv,1
induc,1
inaugurator,5
incaged,2
incandescency,5
incantational,5
incapsulate,4
incarcerator,5
incardinating,5
incapably,4
incensement,3
incising,3
incitant,3
incitingly,4
income group,3
incomeless,3
incontestably,5
inculcated,4
incurrable,4
incubational,5
indagated,4
indehiscence,4
indemonstrability,7
indistinctiveness,5
india print,4
indian desert,5
indoctrinized,4
indomitableness,6
indorsor,3
indraught,2
indulged,2
indulgencing,4
industrial archaeology,9
induing,3
indulin,3
induplicated,5
ineloquence,4
inertia selling,5
inertia-reel seat-belt,5
inertial system,5
inestimably,5
inexpungibility,7
inebriating,5
infatuator,5
infertilely,4
infiltrated,4
inflamingly,4
inflexionally,5
infolder,3
informingly,4
infused,2
ingulfment,3
inhaled,2
inhering,3
inhuming,3
initialler,4
injunctive,3
injunctively,4
injury benefit,6
innerved,2
innervated,4
innervating,4
innovated,4
inobservantly,5
inqilab,3
inquisitional,5
insanitariness,6
inscribableness,5
inscriptionless,4
insinuative,5
insistingly,4
insnarement,3
insolvability,6
insolubilized,5
insolated,4
inspanned,2
inspector of taxes,6
instated,3
instigated,4
instituting,4
insufficience,4
insuring,3
insulating,4
insulinizing,5
intenseness,3
interacademic,6
interagglutination,7
interassuring,5
interaxis,4
interagreement,5
intercarpellary,6
interchased,3
intercheck,3
intercompare,4
intercondenser,5
intercondylar,5
intercolumnal,5
interdetermination,7
interdict list,4
interepithelial,7
interequinoctial,6
interfaced,3
intergraded,4
interhostile,4
interindicated,6
interinvolve,4
interinvolved,4
interlaid,3
interligamentary,7
interlineating,6
interlibel,4
interlibeled,4
interlot,3
intermalleolar,6
intermarginal,5
intermat,3
intermatch,3
intermeasure,4
intermeeting,4
intermessage,4
intermetatarsal,6
intermediating,6
intermittent fever,6
intermitting,4
intermittingly,5
intermixable,5
internationalised,6
internuclear,5
interosculation,6
interpalatine,5
interquarreled,4
interreceived,4
interruled,3
interruptive,4
interscene,3
interscribe,3
interscribing,4
interseminate,5
intersentimental,6
intersexualism,6
intersexually,6
intershop,3
intersoled,3
interspinous,4
intersticed,3
intersystem,4
intertinging,4
intertouch,3
intertraffic,4
intervarying,5
intervascular,5
interventral,4
interviewable,5
interwhiff,3
interwrap,3
interwreathe,3
intestinally,5
intoxicator,5
intonated,4
introducing,4
introductoriness,6
introspectable,5
introspectible,5
intuitable,5
intuitionalist,6
intwined,2
invaginated,5
inversing,3
inverted snob,4
invisible ink,5
inviable,4
invocable,4
invulnerably,5
ipa,1
ireless,2
irradiating,5
irrationalist,5
irremeably,5
irreducibility,7
irreducibleness,6
irreducibly,5
isthmuses,3
iscariotism,5
island universe,5
iterated,4
iterativeness,5
ivb,1
icicled,3
iconomatic,5
iconolatrous,5
identical proposition,8
identifying,5
idolatrising,5
imaginer,4
ionising,4
iricized,3
iron rations,4
isochronise,4
isocephalous,5
isolator,4
isopiestically,7
istana,3
italianating,5
italia irredenta,7
jacobinized,4
jacobite rebellion,6
jadelike,2
jahwistic,3
japing,2
jargonised,3
jargonish,3
jargonization,5
jasperated,4
jaurs,3
jawboned,2
jazzily,3
jazziness,3
jana sangh,3
jcl,1
jellabah,3
jelly baby,4
jeopard,2
jeopardised,3
jeopardising,4
jervis bay,3
jetsom,2
jettied,2
jettisonable,5
jewellike,3
jibbons,2
jibingly,3
jiglike,2
jigsawn,2
jissom,2
jiujutsu,3
joaqun,3
jochabed,3
jockeyship,3
jodrell bank,3
joggle post,3
john of salisbury,5
johnnies-come-lately,4
jointureless,3
jollily,3
jollying,3
josquin des pr,4
joual,1
journalised,3
johore bahru,4
joseph ii,3
jud,1
judges' rules,3
jugginses,3
jugglingly,3
juicing,2
jump-up,2
jumblement,3
junior common room,5
justus,2
jutlander,3
judaiser,4
judaization,5
judezmo,3
judicatories,5
jugulating,4
jujuism,3
julianna,4
juliet cap,4
juridical days,5
jurigged,2
jurigging,3
juristically,5
juryless,3
jyvskyl,6
jnos,3
jzef,3
kaffrarian,4
kalis,2
kalmuk,2
kalsominer,4
karri,2
kasbek,2
kathryn,2
kabaka,3
kabaragoya,5
kalamist,3
katharevousa,5
katholikoses,5
kavla,3
kcmg,1
keep under,3
kergulen,4
keros,2
kewpie doll,3
key money,3
keypuncher,3
kemal atat,5
kenogenetically,7
kerygmata,4
keto form,3
khirbet qumran,4
kidney machine,4
kilndried,2
killifishes,4
king's highway,3
king's shilling,3
kinkiest,3
kindredly,3
kindu,2
kinematically,6
kinnikinnik,4
kissably,3
kiting,2
kinetically,5
klootchman,2
knarry,2
knobbier,3
knowability,5
koftgar,2
kolhapur,3
kooning,2
kokand,2
koko nor,3
kolozsv,3
kopeysk,2
kriemhilde,3
kru,1
kueichou,2
kurchatovium,5
kwic,1
kyanising,4
kthe,3
krvetting,4
kmel,2
la bruy,3
la guayra,3
labyrinth fish,4
lachlan,2
lacerant,3
lacqueyed,2
ladder tournament,5
ladderless,3
laissez-faireism,4
lambdoidal,3
lamellated,4
lancetfishes,4
lancination,4
lapstreak,2
lardier,3
large-mindedly,4
larghettos,3
laster,2
latinizing,4
lattakia,4
laughing stock,3
laurentians,3
lavishment,3
lawyerlike,3
lay analyst,4
labeller,3
labialization,6
labilization,5
labiovelarised,6
ladies,2
lady'sfinger,4
ladyless,3
lagerlf,4
lagoonal,3
lamias,3
latensified,4
latour,2
laver bread,3
ldg,1
leaflessness,3
leaser,2
leatherfishes,4
ledgier,3
leeringly,3
legislatrixes,5
leibnizianism,5
leichhardt,2
leics,1
lemon squeezer,4
lenslike,2
lepidopteral,5
lethargising,4
letter of advice,5
leuco base,3
levelling screw,4
levied,2
leninabad,4
leonids,3
leotyne,3
ligamentously,5
ligatured,3
likability,5
lilburne,2
liming,2
limitedness,4
lintless,2
lineamentation,6
lineolated,5
linier,3
lipogrammatic,5
liquidised,3
liquidising,4
liquor up,3
listed building,4
lissomness,3
litb,1
lithog,1
lithically,4
lithoing,3
literaliser,5
literalising,5
literalizing,5
livingly,3
librettos,3
licensor,3
lionizer,4
llanelly,3
llangollen,3
lobber,2
loculated,4
loftiest,3
loftless,2
loglog,2
logographically,6
lollardry,3
lombrosian,4
long-sightedness,4
long-wire aerial,5
longheadedly,4
loonies,2
loose cover,3
loose order,3
lord advocate,4
lord of appeal,4
lords,1
lowse,1
lowbrowism,3
lower regions,4
lowerable,4
lowlier,3
lowlily,3
lowsening,3
lowveld,2
loyalness,3
local color,4
locust bird,3
loz,2
luncheonless,3
lunging,2
lustier,3
lustrated,3
luxuriated,5
lucern,2
lucubrated,4
lumining,3
lutine bell,3
lwm,1
lymphangitides,5
lymphogranulomata,7
lyra viol,4
mackerel breeze,3
macquarie',3
madelaine,3
madison avenue,6
madwowomen,4
madzoon,2
mafficker,3
magdalene,3
magisteries,4
magistrally,4
magistrateship,4
magmatism,3
magna graecia,5
magnipotence,4
maid of orlans,5
maj,1
mal,3
malanders,3
malabar,3
malimprinted,4
malleating,4
malleablized,4
malleation,4
mansholt,2
managed currency,5
manganic,3
manito,3
manlikely,3
mannar,2
mannerist,3
manslaying,3
manumitting,4
mappable,3
marshlike,2
margaret of anjou,6
marinating,4
marquessate,3
marrowish,3
marsupializing,6
martialness,3
martyrologist,5
maryology,5
masc,1
maskinonges,4
massagist,3
massor mass,4
masticatory,5
matchable,3
matelass,5
matindol,4
matterful,3
maungy,2
mauger,2
maumet,2
maximizer,4
machado,3
magunning,3
makasar,3
malatesta,4
manistic,3
marianskn,5
marinaded,4
masan,2
mashona,3
matriculated,5
matriculating,5
maturer,3
mayakovsky,4
mbujimayi,4
mcnaughten rules,4
meaningness,3
measures,2
meatier,3
medical certificate,7
melancholily,5
melanistic,4
memorizing,4
menarcheal,4
mendaciousness,4
mengelberg,3
menstruated,4
mentor-on-the-lake-village,4
mercerizing,4
mercurially,5
mercy flight,3
merioneth,4
mero,4
mersenne,2
mesically,4
mesodontic,4
metal spraying,4
metallographer,5
metabiotically,7
metanira,4
metempiricist,5
metestrus,3
metrifying,4
mechanicality,6
mechanicalness,5
mediately,4
mediatorship,5
medium-dated,5
megillahs,3
memorialiser,6
mesognathy,4
mesolgion,5
metagnathism,4
metallicize,4
metre-kilogram-second,6
mickiewicz,3
middle palaeolithic,7
milkier,3
military engineering,8
minch,1
minable,3
minever,3
minie ball,4
minimum lending rate,6
mintoff,2
missies,2
misadaptation,5
misanthropically,6
misbecame,3
misbrew,2
misbuilding,3
miscalculated,5
miscategorizing,6
mischarge,2
misconceived,3
misdelivery,5
misdrawn,2
misemphasized,4
misformation,4
misfocusing,4
misinferred,3
misinformative,5
misintention,4
misinterpretable,6
misliked,2
mismanaged,3
misparsed,2
misperceiving,4
misproduced,3
misprovoked,3
misquoter,3
misrelating,4
misship,2
missilery,3
missort,2
mistakably,4
misthrowing,3
mistranscription,4
misvalued,3
mithridatised,4
mittenlike,3
mixability,5
mixible,3
micellar,3
michelozzo,4
michoac,4
microgramme,3
midi-pyrn,5
minas gerais,4
mis,2
mitotically,5
mlf,1
mobs,1
mobbishness,3
mobocratic,4
mockers,2
modally,3
modifying,4
moggy,2
moi,1
moider,2
mondale,2
money wages,4
moneys,2
mongreliser,4
mongrelness,3
monkey tricks,3
monochromy,4
monotonically,6
monotriglyphic,5
montale,3
monte corno,4
montreux,2
monumentalising,6
moog synthesizer,5
moolvie,2
moonlighted,3
moonlighting,3
morecambe,2
moral rearmament,6
moralising,4
morbid anatomy,6
most honorable,5
mossie,2
mottlement,3
moulding board,3
mouldwarp,2
mourningly,3
mowing,2
mowra,2
moabitic,4
mobilizer,4
mohels,2
moholy-nagy,3
monastically,5
monacillos,4
monogamistic,5
monolatrous,4
monopolistic competition,9
moravian gate,5
moroni,3
motor-ship,3
motocross,3
motu,2
mra,1
mrc,1
muckiest,3
muckraked,2
muddlement,3
multan,2
multibirth,3
multicasting,4
multicentric,4
multicircuited,5
multicuspidate,5
multidenticulate,6
multidenticulated,7
multiexhaust,4
multilomultilocular,3
multimegaton,5
multimetallic,5
multimotor,4
multipersonal,5
multiphotography,6
multipinnate,4
multiplane,3
multipointed,4
multiracialism,5
multireflex,4
multisegmented,5
multititular,5
multiviewing,4
mumblingly,3
mundifying,4
mundungus,3
murman coast,3
murmurlessly,4
murrhine glass,3
mussier,3
muting,2
munitions,3
music centre,4
mutated,3
mutation stop,4
mutualizing,5
mvs,1
myatrolia,5
mycostatic,4
myologisral,5
myographic,4
mrchen,3
mridienne,5
mrime,5
msalliance,4
msting,3
mhausen,3
nabber,2
naggiest,3
namby-pambyish,5
nancy boy,3
narcistic,3
narrow-gauged,3
nastic movement,4
nauplii,3
nauplioid,3
nabobship,3
namas kar,3
namaqua,3
namen,2
naperian,4
narayanganj,4
nasologist,4
national assembly,6
ndola,2
nebr,1
nebulising,4
nebulization,5
nebul,4
necrobacillary,6
nectarised,3
needier,3
neighbouring,3
nematocyst,4
nephrolithic,4
nesslerised,3
nesslerising,4
nesslerized,3
neum,1
neurol,1
neuromas,3
neurophysiologist,7
new economic policy,8
new guinea macrophylum,7
new learning,3
new orleans jazz,5
newfangledly,4
neanderthaler,5
necessaries,4
necessitating,5
negritised,3
negritized,3
negroizing,4
neo-classicist,5
neo-lamarckist,5
neo-melanesian,7
neoterised,4
neoterising,5
neoterizing,5
neocolonial,6
neoplasticism,5
nepenthean,4
nephrectomising,5
ngoma,2
nickeled,2
nicknaming,3
nicotineless,4
nicotinamide,5
nicotinising,5
nidification,5
nieve,1
niemen,2
niemler,3
nighties,2
nigrify,3
nikkudim,3
nilgiris,3
ninthly,2
nikolayev,4
nitro compound,4
nitrogenised,4
nivre,2
nivse,3
nlf,1
no-tillage,3
non-muhammedan,5
non-sabbatic,4
nonabjuration,5
nonabsolute,4
nonabsolutistic,6
nonacceleration,6
nonaccented,4
nonaccumulating,6
nonacquiescence,5
nonacquiescent,5
nonactinic,4
nonadaptational,6
nonadjustable,5
nonadmissive,4
nonaffecting,4
nonaffiliated,6
nonagglutinative,6
nonalienating,5
nonalkaloid,4
nonalliterated,6
nonalphabetic,5
nonaphoristically,7
nonapprehensive,5
nonapproachable,5
nonappropriative,6
nonarsenical,5
nonascendent,4
nonassociation,6
nonastronomical,6
nonauthentical,5
nonabridgable,5
nonamenable,5
nonanalogous,5
nonavoidableness,6
nonbasic,3
nonbeatifically,7
nonbibulous,4
nonbilious,3
nonbiographical,6
nonblundering,4
nonbookish,3
nonbotanic,4
nonbrowser,3
nonburgage,3
nonbursting,3
nonbureaucratic,5
noncaffeine,3
noncalculable,5
noncalculative,5
noncancellable,5
noncash,2
noncalumniating,6
noncerebral,4
nonchampion,4
nonchangeable,4
nonchannelized,4
nonchargeable,4
noncharitable,5
nonchaotically,6
nonchivalrous,4
noncholeric,4
noncircumscriptive,5
noncircumstantial,5
noncircuitous,5
nonclarifiable,6
nonclarification,6
nonclose,2
noncognizance,4
noncolorability,7
noncombination,5
noncommiseration,6
noncommodious,5
noncompensatory,6
noncomprehensible,6
nonconcentrated,5
nonconfirming,4
noncongruent,4
nonconjugality,6
nonconsecutive,5
nonconserving,4
nonconservational,6
nonconsistorial,6
nonconstraining,4
nonconsumable,5
noncontemptibleness,6
nonconterminous,5
noncontextual,4
noncontiguous,5
noncontrariety,6
noncorroborative,6
noncorroboratory,7
noncorrodible,5
noncosmopolitanism,7
noncoagulable,6
noncoperative,7
noncranking,3
noncrenate,3
noncruciform,4
noncrystallizable,6
noncultivable,5
noncursive,3
noncurtailing,4
noncuspidate,4
noncustodial,5
nondeafened,3
nondecadence,4
nondecorated,5
nondedicative,5
nondeep,2
nondemolition,5
nonderogation,5
nondesignative,5
nondebilitation,6
nondeceivable,5
nondeclarative,5
nondeferrable,5
nondeflation,4
nondegeneracy,6
nondeluded,4
nondeparture,4
nondependability,7
nondeported,4
nondepressing,4
nonderogative,5
nondestruction,4
nondestructive testing,6
nondeterminist,5
nondeterioration,7
nondevious,4
nondifferentiation,7
nondiffractive,4
nondiffusing,4
nondiligent,4
nondisagreement,5
nondisbursable,5
nondiscoveries,5
nondiscrimination,6
nondissipated,5
nondissolution,5
nondistracted,4
nondisturbance,4
nondiagonal,5
nondiabetic,5
nondiagrammatical,7
nondichogamous,5
nondidactic,4
nondilatable,5
nondiplomacy,5
nondocumentary,6
nondogmatical,5
nondramatic,4
nondramatically,6
nonduality,5
nondyspeptical,5
noneducation,5
noneducatory,6
nonelementary,6
nonelevating,5
noneloquent,4
nonenactment,4
nonengineering,5
nonenlightening,5
nonenthusiastic,6
nonepical,4
nonepochal,4
nonequability,6
nonerratically,6
nonerudite,4
nonexactable,5
nonexemplary,5
nonexecutable,6
nonexigent,4
nonexotically,6
nonexpanding,4
nonexpiration,5
nonextenuating,6
nonextractive,4
nonextrinsical,5
nonegocentric,5
nonemancipative,6
nonemergence,4
nonenunciatory,7
nonenumerative,6
nonequalized,4
nonequalization,6
noneruption,4
nonethereality,7
nonevading,4
nonfarcical,4
nonfashionable,5
nonfavored,3
nonfeldspathic,4
nonfestive,3
nonfealty,4
nonfecund,3
nonfelicity,5
nonfeverish,4
nonfilterable,5
nonfissility,5
nonflagellate,4
nonflawed,2
nonfluorescence,5
nonformidability,7
nonformidable,5
nonfragility,5
nonfraternal,4
nonfrenetically,6
nonfrigidity,5
nonfrugal,3
nonfusibility,6
nonfutile,3
nongalactic,4
nongerminal,4
nongeometrical,6
nonglacial,3
nongracious,3
nonhieratic,5
nonhumus,3
nonhygroscopically,7
nonignitibility,7
nonillustration,5
nonillumination,6
nonimbricative,5
nonimpedimental,6
nonincandescence,5
noninclinable,5
noninfinite,4
noninhibitive,5
noninquiring,4
noninsistence,4
noninstructional,5
noninteractive,5
noninterdependency,7
nonirritancy,5
nonideologic,6
nonjournalistically,7
nonjuridic,4
nonjuridical,5
nonkinetic,4
nonlactescent,4
nonlacteous,4
nonlactic,3
nonlepidopteran,6
nonlevel,3
nonlevulose,4
nonlethargical,5
nonliberalism,5
nonliquefiable,6
nonlixiviation,6
nonlogical,4
nonlogicality,6
nonloving,3
nonlocalized,4
nonlucidity,5
nonmakeup,3
nonmammalian,5
nonmanufacture,5
nonmarket,3
nonmarriage,3
nonmarrying,4
nonmathematical,6
nonmalicious,4
nonmedical,4
nonmedicable,5
nonmembership,4
nonmetaphysical,6
nonmetropolitan,6
nonmediation,5
nonmelodious,5
nonmethodic,4
nonmillionaire,4
nonmitigation,5
nonmodal,3
nonmomentariness,6
nonmotorist,4
nonmultiplicational,7
nonmuscular,4
nonmucous,3
nonmutual,4
nonnarcissistic,5
nonnatty,3
nonnasally,4
nonnationalistically,8
nonnegligence,4
nonnegotiability,8
nonnitric,3
nonnitrogenized,5
nonnourishment,4
nonnoumenal,4
nonnobility,5
nonobjectification,7
nonobjectivistic,6
nonobvious,4
nononerous,4
nonoptic,3
nonornamentality,7
nonorthodox,4
nonoutlawry,4
nonowning,3
nonpalliative,5
nonpalpability,6
nonparity,4
nonpartial,3
nonperceivable,5
nonperceiving,4
nonperceptual,5
nonpercipient,5
nonperforming,4
nonpermanent,4
nonpermeation,5
nonpermissive,4
nonperpetual,5
nonpersisting,4
nonplatitudinous,6
nonpneumatic,4
nonponderous,4
nonpopular,4
nonpornographic,5
nonpotential,4
nonpractical,4
nonpracticable,5
nonpragmatical,5
nonpreparation,5
nonpreservation,5
nonprivileged,4
nonprofitability,7
nonprofprossed,3
nonprominence,4
nonprossing,3
nonprobative,4
nonprohibitive,5
nonpropitiative,6
nonprorogation,5
nonpsychoanalytic,7
nonpublishable,5
